CustomerID,FirstName,LastName,PhoneNumber,Email,Age,Town,County,Region,SignupDate,CustomerSegment,MarketingOptIn
C00995,Abdi,Kilonzo,0759839138,abdi.kilonzo25@gmail.com,23.0,Mombasa,Mombasa,Coast,2023-05-23,Regular,Yes
C00996,Cherono,Auma,+254745154153,cherono.auma26@outlook.com,43.0,Mombasa,Mombasa,Coast,2024-09-11,New,No
C00997,Faith,Achieng,0700 292 296,faith.achieng27@gmail.com,30.0,Kilifi,Kilifi,Coast,2024-05-27,Regular,No
C00998,Dennis,Kones,254745538952,dennis.kones28@gmail.com,33.0,Kilifi,kilifi,Coast,2024-07-08,New,NO
C00999,Mercy,Wekesa,0110928354 ,mercy.wekesa29@outlook.com,47.0,Murang'a,Murang'a,Central,2022-04-05,VIP,No
C01000,Stephen,Maina,0759974899,stephen.maina30@gmail.com,22.0,Ukunda,Kwale,Coast,2023-09-27,New,no
C01001,Hassan,Wekesa,+254700420598,hassan.wekesa31@gmail.com,34.0,Eldoret,Uasin Gishu,Rift Valley,2023-06-02,Loyal,Yes
C01002,David,Otieno,0733 738 558,david.otieno32@outlook.com,39.0,Mombasa,Mombasa,Coast,2025-02-21,Regular,No
C01003,Zainab,Adhiambo,254722523484,zainab.adhiambo33@gmail.com,28.0,Busia,Busia,Western,2022-06-25,New,Y 
C01004,Samuel,Kilonzo,0722852228 ,samuel.kilonzo34@gmail.com,41.0,Busia,Busia,Western,2023-02-11,VIP,Yes
C01005,Daniel,Adhiambo,0733471574,daniel.adhiambo35@outlook.com,42.0,Eldoret,Uasin Gishu,Rift Valley,2023-06-30,Regular,Yes
C01006,Nyokabi,Abdullahi,+254722696690,nyokabi.abdullahi36@gmail.com,41.0,Busia,Busia,Western,2024-04-09,Regular,y
C01007,Felix,Mutua,0768 925 410,felix.mutua37@gmail.com,30.0,Kilifi,Kilifi,Coast,2024-01-04,Regular,Yes
C01008,Habiba,Onyango,254710763535,habiba.onyango38@outlook.com,33.0,Bungoma,Bungoma,Western,2025-03-30,New,No
C01009,Nyokabi,Gitau,0701239364 ,nyokabi.gitau39@gmail.com,50.0,Mombasa,Mombasa,Coast,2024-06-14,Regular,No
C01010,Chebet,Mwangi,0768978474,chebet.mwangi40@gmail.com,31.0,Meru,Meru,Eastern,2024-03-05,Regular,n
C01011,Wambui,Mutua,+254745702904,wambui.mutua41@outlook.com,42.0,Eldoret,Uasin Gishu,Rift Valley,2023-12-16,Loyal,Yes
C01012,Halima,Rono,0722 466 648,halima.rono42@gmail.com,29.0,Karen,Nairobi,Nairobi Metro,2025-03-29,Regular,Yes
C01013,Moraa,Wanjiru,254722991773,moraa.wanjiru43@gmail.com,19.0,Ukunda,Kwale,Coast,2025-02-12,Loyal, No
C01014,Amina,Muriithi,0700779618 ,amina.muriithi44@outlook.com,33.0,Eldoret,Uasin Gishu,Rift Valley,2022-08-04,New,YES
C01015,Habiba,Rono,0710619959,habiba.rono45@gmail.com,43.0,Narok,Narok,Rift Valley,2023-10-17,VIP,Yes
C01016,Muthoni,Kariuki,+254733980911,muthoni.kariuki46@gmail.com,43.0,Murang'a,Murang'a,Central,2022-02-27,Loyal,No
C01017,Halima,Otieno,0701 317 138,halima.otieno47@outlook.com,21.0,Kilifi,Kilifi,Coast,2025-01-23,New,Yes
C01018,Njeri,Mwangi,254710398993,njeri.mwangi48@gmail.com,38.0,Kilifi,Kilifi,Coast,2023-06-03,Regular,Yes
C01019,Nyokabi,Chebet,0790470836 ,nyokabi.chebet49@gmail.com,26.0,Meru,Meru,Eastern,2023-07-06,Regular,No
C01020,Amina,Kilonzo,0701874549,amina.kilonzo50@outlook.com,25.0,Embu,Embu,Eastern,2024-03-14,New,Yes
C01021,Ibrahim,Mutua,+254768329372,ibrahim.mutua51@gmail.com,32.0,Ol Kalou,Nyandarua,Central,2025-02-06,Regular,Yes
C01022,Halima,Kones,0701 537 040,halima.kones52@gmail.com,28.0,Ol Kalou,Nyandarua,Central,2024-06-11,New,Yes
C01023,Paul,Barasa,254759950557,paul.barasa53@outlook.com,45.0,Machakos,Machakos,Eastern,2025-01-28,New,Yes
C01024,Chebet,Kamau,0110661877 ,chebet.kamau54@gmail.com,38.0,Nakuru,Nakuru,Rift Valley,2023-04-22,Loyal,YES
C01025,Wambui,Kimani,0700386789,wambui.kimani55@gmail.com,33.0,Westlands,Nairobi,Nairobi Metro,2025-01-22,New,Yes
C01026,Kevin,Kariuki,+254790794003,kevin.kariuki56@outlook.com,30.0,Ukunda,Kwale,Coast,2025-01-20,Regular,No
C01027,Anthony,Wekesa,0110 463 967,anthony.wekesa57@gmail.com,37.0,Mombasa,Mombasa,Coast,2025-05-01,Regular,Yes
C01028,Muthoni,Achieng,254700996289,muthoni.achieng58@gmail.com,,Ol Kalou,Nyandarua,Central,2025-05-12,New,No
C01029,Mercy,Mwenda,0701654653 ,mercy.mwenda59@outlook.com,36.0,Nyeri,Nyeri,Central,2022-08-15,Regular,Yes
C01030,Faith,Odhiambo,0768418481,faith.odhiambo60@gmail.com,45.0,Karen,Nairobi,Nairobi Metro,2023-08-14,New,Yes
C01031,Peter,Ali,+254759435765,peter.ali61@gmail.com,27.0,Ruiru,Kiambu,Nairobi Metro,2022-07-27,Loyal,No
C01032,Brian,Wafula,0722 468 263,brian.wafula62@outlook.com,29.0,Nairobi CBD,Nairobi,Nairobi Metro,2022-08-15,New,Yes
C01033,Halima,Hussein,254710181304,halima.hussein63@gmail.com,24.0,Thika,Kiambu,Nairobi Metro,2022-02-27,Regular, No
C01034,Abdi,Hussein,0790242514 ,abdi.hussein64@gmail.com,23.0,Mombasa,Mombasa,Coast,2022-05-09,New,Yes
C01035,Faith,Ali,0745250868,faith.ali65@outlook.com,33.0,Eldoret,Uasin Gishu,Rift Valley,2022-08-03,Regular,yes
C01036,Naliaka,Kiptoo,+254745807005,naliaka.kiptoo66@gmail.com,34.0,Murang'a,Murang'a,Central,2025-02-02,Loyal,No
C01037,Achieng,Wekesa,0701 479 515,achieng.wekesa67@gmail.com,35.0,Westlands,Nairobi,Nairobi Metro,2023-05-08,Loyal,No
C01038,Akinyi,Wafula,,akinyi.wafula68@outlook.com,40.0,Migori,Migori,Nyanza,2025-06-26,Loyal,Yes
C01039,David,Onyango,0701232589 ,david.onyango69@gmail.com,37.0,Kericho,Kericho,Rift Valley,2024-02-08,Loyal,yes
C01040,Kevin,Kimani,0790136881,kevin.kimani70@gmail.com,35.0,Kisii,Kisii,Nyanza,2024-08-11,Regular,Yes
C01041,Mercy,Maina,+254790748467,mercy.maina71@outlook.com,46.0,Busia,Busia,Western,2025-01-07,New,Yes
C01042,Wairimu,Onyango,0700 932 945,wairimu.onyango72@gmail.com,34.0,Ukunda,Kwale,Coast,2022-07-01,VIP,Yes
C01043,Daniel,Kamau,254768824833,daniel.kamau73@gmail.com,29.0,Busia,Busia,Western,2024-12-19,Regular,Yes
C01044,Emmanuel,Gitau,0790104878 ,emmanuel.gitau74@outlook.com,18.0,Kisii,Kisii,Nyanza,2022-03-31,VIP, No
C01045,Chebet,Maina,0733532763,chebet.maina75@gmail.com,22.0,Westlands,Nairobi,Nairobi Metro,2023-07-08,New,Yes
C01046,Adhiambo,Adhiambo,+254745117061,adhiambo.adhiambo76@gmail.com,34.0,Ruiru,Kiambu,Nairobi Metro,2024-08-31,Regular,Yes
C01047,Emmanuel,Maina,0759 912 908,emmanuel.maina77@outlook.com,26.0,Ol Kalou,Nyandarua,Central,2025-06-04,Loyal,No
C01048,Njeri  ,Sang,254759728085,njeri.sang78@gmail.com,48.0,Mombasa,Mombasa,Coast,2024-08-15,Regular,Yes
C01049,Paul,Chebet,0700118667 ,paul.chebet79@gmail.com,34.0,Kisumu,kisumu,Nyanza,2023-06-30,New,No
C01050,Wambui,Mohamed,0733907391,wambui.mohamed80@outlook.com,,Narok,Narok,Rift Valley,2022-03-28,Regular,Yes
C01051,Omar,Sang,+254722420126,omar.sang81@gmail.com,49.0,Migori,Migori,Nyanza,2025-04-14,New,No
C01052,John,Odhiambo,0701 838 382,john.odhiambo82@gmail.com,,Busia,busia,Western,2025-07-01,Loyal,Yes
C01053,Wanjiku,Kamau,254700630027,wanjiku.kamau83@outlook.com,21.0,Nyeri,Nyeri,Central,2022-03-21,Regular,Yes
C01054,Adhiambo,Mwenda,0768122093 ,adhiambo.mwenda84@gmail.com,38.0,Murang'a,Murang'a,Central,2024-02-07,VIP,Yes
C01055,Kerubo,Mwenda,0768151194,kerubo.mwenda85@gmail.com,36.0,Bungoma,Bungoma,Western,2022-03-22,VIP,no
C01056,Felix,Mwangi,+254768366650,,37.0,Kisii,Kisii,Nyanza,2022-04-09,New,Yes
C01057,Amina,Hassan,0790 225 082,amina.hassan87@gmail.com,29.0,Busia,Busia,Western,2024-09-07,Regular,Yes
C01058,Chebet,Hussein,254759281640,chebet.hussein88@gmail.com,18.0,Kisumu,Kisumu,Nyanza,2023-10-17,New,No
C01059,Wambui,Sang,0745261507 ,wambui.sang89@outlook.com,23.0,Ukunda,Kwale,Coast,2023-07-24,Loyal,Yes
C01060,Zainab,Kiptoo,0759773908,zainab.kiptoo90@gmail.com,54.0,Kilifi,Kilifi,Coast,2024-01-23,VIP,Yes
C01061,Nafula,Onyango,+254110164372,nafula.onyango91@gmail.com,39.0,Busia,Busia,Western,2022-03-27,Regular,yes
C01062,Hassan,Mwenda,0701 862 780,hassan.mwenda92@outlook.com,18.0,Embu,Embu,Eastern,2023-06-27,New,Yes
C01063,Abdi,Hussein,254722628453,abdi.hussein93@gmail.com,34.0,Machakos,Machakos,Eastern,2024-12-19,Regular,Yes
C01064,Wanjiku,Cherono,0733421536 ,wanjiku.cherono94@gmail.com,30.0,Westlands,Nairobi,Nairobi Metro,2024-07-10,Loyal,n
C01065,Collins,Kilonzo,0790388188,collins.kilonzo95@outlook.com,40.0,Murang'a,Murang'a,Central,2024-02-18,New,NO
C01066,Moraa,Hassan,+254110857818,moraa.hassan96@gmail.com,31.0,Kisumu,Kisumu,Nyanza,2023-05-16,New,Yes
C01067,Samuel,Chebet,0701 852 072,samuel.chebet0@gmail.com,33.0,Nairobi CBD,Nairobi,Nairobi Metro,2024-08-04,Loyal,No
C01068,Ibrahim,Ali,254745191901,ibrahim.ali1@outlook.com,18.0,Ruiru,Kiambu,Nairobi Metro,2024-02-08,New,YES
C01069,Nafula,Auma,0790700091 ,nafula.auma2@gmail.com,36.0,Ol Kalou,Nyandarua,Central,2023-03-13,Loyal,Yes
C01070,James,Muriithi,0722829512,james.muriithi3@gmail.com,23.0,Karen,Nairobi,Nairobi Metro,2023-06-17,Loyal,Yes
C01071,Halima,Wafula,+254710624151,halima.wafula4@outlook.com,20.0,Machakos,Machakos,Eastern,2024-07-15,Regular,No
C01072,Hassan,Nyaga,0710 757 244,hassan.nyaga5@gmail.com,49.0,Kericho,Kericho,Rift Valley,2022-12-21,New,No
C01073,Abdi,Kamau,254745502559,abdi.kamau6@gmail.com,43.0,Ol Kalou,Nyandarua,Central,2023-01-13,New,Yes
C01074,Stephen,Muriithi,0759356806 ,stephen.muriithi7@outlook.com,34.0,Nakuru,Nakuru,Rift Valley,2022-03-23,Loyal,Yes
C01075,Faith,Maina,0710436439,faith.maina8@gmail.com,38.0,Thika,Kiambu,Nairobi Metro,2025-06-05,Regular,n
C01076,Omar,Cherono,+254759724341,omar.cherono9@gmail.com,32.0,Murang'a,Murang'a,Central,2023-09-27,Loyal,n
C01077,Kelvin,Muriithi,0745 139 510,kelvin.muriithi10@outlook.com,24.0,Meru,Meru,Eastern,2023-03-18,Regular,No
C01078,Hassan,Ali,254790497833,hassan.ali11@gmail.com,32.0,Meru,Meru,Eastern,2025-04-23,Regular,No
C01079,Nyokabi,Rono,0701823874 ,nyokabi.rono12@gmail.com,32.0,Machakos,Machakos,Eastern,2024-05-23,VIP,No
C01080,Akinyi,Kones,0733898277,akinyi.kones13@outlook.com,46.0,Kakamega,Kakamega,Western,2024-10-19,Loyal,Yes
C01081,George,Odhiambo,+254768823568,george.odhiambo14@gmail.com,23.0,Busia,Busia,Western,2025-05-13,Regular,No
C01082,Abdi,Hassan,0710 161 443,abdi.hassan15@gmail.com,39.0,Kakamega,Kakamega,Western,2022-10-23,New,Yes
C01083,Ibrahim,Ali,254710376018,ibrahim.ali16@outlook.com,18.0,Nairobi CBD,Nairobi,Nairobi Metro,2023-04-23,VIP,No
C01084,Brian,Kariuki,0745558251 ,brian.kariuki17@gmail.com,18.0,Thika,Kiambu,Nairobi Metro,2023-12-05,Loyal,NO
C01085,Naliaka,Ali,0722739101,naliaka.ali18@gmail.com,40.0,Embu,Embu,Eastern,2022-01-06,Regular,Yes
C01086,Wanjiku,Muriithi,+254790477215,wanjiku.muriithi19@outlook.com,28.0,Kilifi,Kilifi,Coast,2024-01-05,Regular,No
C01087,Chebet,Sang,0733 548 568,chebet.sang20@gmail.com,28.0,Kericho,Kericho,Rift Valley,2024-12-10,VIP,Yes
C01088,Faith,Kimani,254700494653,faith.kimani21@gmail.com,18.0,Kilifi,Kilifi,Coast,2024-06-02,New,Y 
C01089,Felix,Cherono,0700308236 ,felix.cherono22@outlook.com,38.0,Kericho,Kericho,Rift Valley,2023-12-02,New,Yes
C01090,Moraa,Wafula,0733348209,moraa.wafula23@gmail.com,26.0,Nakuru,Nakuru,Rift Valley,2025-07-16,VIP,Yes
C01091,Zainab,Hussein,+254733980946,zainab.hussein24@gmail.com,35.0,Karen,Nairobi,Nairobi Metro,2024-01-21,Loyal,Yes
C01092,Daniel,Cherono,0722 588 307,daniel.cherono25@outlook.com,45.0,Nakuru,Nakuru,Rift Valley,2025-05-30,Loyal,Yes
C01093,David,Rono,254701572343,david.rono26@gmail.com,20.0,Meru,Meru,Eastern,2022-06-30,Regular,No
C01094,Nafula,Abdullahi,0701789811 ,nafula.abdullahi27@gmail.com,34.0,Kakamega,Kakamega,Western,2022-06-19,Regular,YES
C01095,John,Kariuki,0759868332,john.kariuki28@outlook.com,35.0,Kisumu,Kisumu,Nyanza,2022-11-13,Regular,No
C01096,Joseph,Muriithi,+254700892547,joseph.muriithi29@gmail.com,41.0,Thika,Kiambu,Nairobi Metro,2025-01-11,New,Yes
C01097,Zainab,Rono,0759 792 325,zainab.rono30@gmail.com,22.0,Ol Kalou,Nyandarua,Central,2023-03-17,VIP,No
C01098,Wairimu,Kamau,254733444410,wairimu.kamau31@outlook.com,,Narok,Narok,Rift Valley,2023-06-01,Loyal,Y 
C01099,Paul,Adhiambo,0110456783 ,paul.adhiambo32@gmail.com,23.0,Kisumu,Kisumu,Nyanza,2022-07-07,Regular,Yes
C01100,David,Kilonzo,0722824082,david.kilonzo33@gmail.com,18.0,Machakos,Machakos,Eastern,2024-03-17,VIP,Yes
C01101,Stephen,Kariuki,+254110223153,stephen.kariuki34@outlook.com,20.0,Bungoma,Bungoma,Western,2022-07-19,New,Yes
C01102,John,Muriithi,0701 504 084,john.muriithi35@gmail.com,38.0,Nyeri,Nyeri,Central,2022-01-23,New,Yes
C01103,Hassan,Auma,254745274389,hassan.auma36@gmail.com,47.0,Machakos,Machakos,Eastern,2024-10-27,Regular,Y 
C01104,Dennis,Njoroge,0768571336 ,dennis.njoroge37@outlook.com,30.0,Kisii,Kisii,Nyanza,2022-11-11,Regular,Yes
C01105,Stephen,Kones,0790325787,stephen.kones38@gmail.com,18.0,Migori,Migori,Nyanza,2024-10-19,Loyal,No
C01106,Paul,Abdullahi,+254700226360,paul.abdullahi39@gmail.com,38.0,Bungoma,Bungoma,Western,2023-09-02,VIP,No
C01107,Kelvin,Nyaga,0768 666 714,kelvin.nyaga40@outlook.com,37.0,Nairobi CBD,Nairobi,Nairobi Metro,2024-10-26,Regular,Yes
C01108,Omar,Adhiambo,254759684446,omar.adhiambo41@gmail.com,28.0,Meru,Meru,Eastern,2023-05-14,New,Y 
C01109,Collins,Wafula,0701819970 ,collins.wafula42@gmail.com,30.0,Ol Kalou,Nyandarua,Central,2024-05-18,New,Yes
C01110,George,Kones,0768972279,george.kones43@outlook.com,39.0,Ol Kalou,Nyandarua,Central,2022-05-27,Regular,No
C01111,Peter,Mohamed,+254700305405,peter.mohamed44@gmail.com,46.0,Ukunda,Kwale,Coast,2022-07-22,Regular,Yes
C01112,Hassan,Wekesa,0722 290 936,hassan.wekesa45@gmail.com,27.0,Meru,Meru,Eastern,2023-02-04,Regular,Y 
C01113,Adhiambo,Hussein,254700580543,adhiambo.hussein46@outlook.com,30.0,Machakos,Machakos,Eastern,2023-02-17,New,Yes
C01114,Halima,Gitau,0790615868 ,,29.0,Nyeri,Nyeri,Central,2025-04-17,Regular,Yes
C01115,Chebet,Sang,0768119937,chebet.sang48@gmail.com,42.0,Kericho,Kericho,Rift Valley,2023-09-15,Loyal,Yes
C01116,Faith,Njoroge,+254722888746,faith.njoroge49@outlook.com,36.0,Machakos,Machakos,Eastern,2024-06-15,Loyal,Yes
C01117,Dennis,Mwangi,0701 754 999,dennis.mwangi50@gmail.com,18.0,Embu,Embu,Eastern,2023-09-25,New,No
C01118,Naliaka,Njoroge,254722175965,naliaka.njoroge51@gmail.com,30.0,Kisumu,kisumu,Nyanza,2022-05-11,New,No
C01119,Felix,Nyaga,0700281794 ,felix.nyaga52@outlook.com,26.0,Kakamega,Kakamega,Western,2022-04-06,New,yes
C01120,Halima,Kimani,0745187809,halima.kimani53@gmail.com,34.0,Eldoret,Uasin Gishu,Rift Valley,2024-12-13,New,y
C01121,Collins,Wanjiru,+254790928623,collins.wanjiru54@gmail.com,49.0,Meru,Meru,Eastern,2022-02-03,Regular,Yes
C01122,Omar,Maina,0110 143 428,omar.maina55@outlook.com,19.0,Narok,Narok,Rift Valley,2024-03-31,New,No
C01123,Peter,Maina,254700136792,peter.maina56@gmail.com,44.0,Migori,Migori,Nyanza,2024-01-11,Regular,No
C01124,Abdi,Chebet,0745350202 ,abdi.chebet57@gmail.com,39.0,Murang'a,Murang'a,Central,2023-09-12,Regular,y
C01125,Chebet,Kimani,0790612434,chebet.kimani58@outlook.com,23.0,Ruiru,Kiambu,Nairobi Metro,2025-06-13,Loyal,Yes
C01126,Brian,Wafula,+254790247938,brian.wafula59@gmail.com,18.0,Karen,Nairobi,Nairobi Metro,2025-01-18,New,Yes
C01127,Akinyi,Ali,0733 730 461,akinyi.ali60@gmail.com,18.0,Mombasa,Mombasa,Coast,2024-01-06,Regular,Yes
C01128,Grace,Mwenda,254759799595,grace.mwenda61@outlook.com,19.0,Busia,Busia,Western,2024-09-20,Regular,Yes
C01129,David,Nyambura,0790372223 ,,24.0,Murang'a,Murang'a,Central,2023-09-29,Regular,no
C01130,Adhiambo,Mohamed,0759286646,adhiambo.mohamed63@gmail.com,,Thika,Kiambu,Nairobi Metro,2022-04-08,Regular,Yes
C01131,Halima,Wanjiru,+254733411453,halima.wanjiru64@outlook.com,26.0,Kisii,Kisii,Nyanza,2022-10-25,Regular,Yes
C01132,Nyokabi,Njuguna,0759 708 914,,200.0,Kakamega,Kakamega,Western,2024-05-04,Loyal,Yes
C01133,Muthoni,Hussein,254733141127,muthoni.hussein66@gmail.com,39.0,Thika,Kiambu,Nairobi Metro,2024-03-24,Regular,Yes
C01134,Nyokabi,Kimani,0710413770 ,nyokabi.kimani67@outlook.com,18.0,Nairobi CBD,Nairobi,Nairobi Metro,2023-08-17,New,Yes
C01135,Mercy,Auma,0790633072,mercy.auma68@gmail.com,41.0,Eldoret,Uasin Gishu,Rift Valley,2024-10-22,Loyal,YES
C01136,Fatuma,Muriithi,+254768175616,fatuma.muriithi69@gmail.com,34.0,Karen,Nairobi,Nairobi Metro,2025-03-29,Regular,No
C01137,Hassan,Abdullahi,0110 265 832,hassan.abdullahi70@outlook.com,33.0,Murang'a,Murang'a,Central,2022-07-21,New,Yes
C01138,Njeri,Muriithi,254745364253,njeri.muriithi71@gmail.com,52.0,Busia,Busia,Western,2024-04-28,New,Y 
C01139,John,Nyaga,0790178541 ,john.nyaga72@gmail.com,33.0,Thika,Kiambu,Nairobi Metro,2024-03-12,New,No
C01140,Hassan,Wanjiru,0745916230,hassan.wanjiru73@outlook.com,18.0,Kisumu,Kisumu,Nyanza,2025-07-16,New,Yes
C01141,Brian,Hussein,+254701782854,brian.hussein74@gmail.com,,Ol Kalou,Nyandarua,Central,2023-02-05,Loyal,y
C01142,Paul,Mwenda,0700 607 529,paul.mwenda75@gmail.com,32.0,Eldoret,Uasin Gishu,Rift Valley,2022-10-10,Regular,No
C01143,Akinyi,Wekesa,254768604832,akinyi.wekesa76@outlook.com,18.0,Thika,Kiambu,Nairobi Metro,2022-05-30,Loyal,Yes
C01144,Joseph,Kimani,0722916658 ,joseph.kimani77@gmail.com,66.0,Kilifi,Kilifi,Coast,2025-01-06,Regular,Yes
C01145,Moraa,Nyaga,0759631339,moraa.nyaga78@gmail.com,29.0,Eldoret,Uasin Gishu,Rift Valley,2022-05-26,Regular,Yes
C01146,Yusuf,Rono,+254722928094,yusuf.rono79@outlook.com,19.0,Meru,Meru,Eastern,2024-10-17,New,Yes
C01147,Achieng,Wanjiru,0710 976 598,achieng.wanjiru80@gmail.com,45.0,Bungoma,Bungoma,Western,2023-07-08,Regular,Yes
C01148,Muthoni,Odhiambo,254700116266,muthoni.odhiambo81@gmail.com,50.0,Meru,Meru,Eastern,2025-05-05,New,YES
C01149,Peter,Kiptoo,0110431590 ,peter.kiptoo82@outlook.com,18.0,Nairobi CBD,Nairobi,Nairobi Metro,2022-03-18,New,Yes
C01150,Naliaka,Wafula,0700692632,naliaka.wafula83@gmail.com,36.0,Kericho,Kericho,Rift Valley,2024-07-02,Regular,No
C01151,Yusuf,Mutua,+254768482177,yusuf.mutua84@gmail.com,42.0,Ukunda,Kwale,Coast,2024-06-27,Regular,Yes
C01152,Samuel,Gitau,0722 865 548,samuel.gitau85@outlook.com,48.0,Kakamega,Kakamega,Western,2025-04-09,VIP,Yes
C01153,Emmanuel,Mutua,254710700191,emmanuel.mutua86@gmail.com,19.0,Embu,Embu,Eastern,2023-06-08,New,Yes
C01154,Habiba,Auma,0790870851 ,,38.0,Nyeri,Nyeri,Central,2024-05-11,Regular,n
C01155,Kelvin,Nyaga,0701303650,kelvin.nyaga88@outlook.com,18.0,Bungoma,Bungoma,Western,2023-10-10,Regular,No
C01156,John,Njoroge,+254700164029,john.njoroge89@gmail.com,45.0,Eldoret,Uasin Gishu,Rift Valley,2024-12-25,VIP,No
C01157,Paul,Wekesa,0733 151 597,paul.wekesa90@gmail.com,36.0,Kericho,Kericho,Rift Valley,2023-08-31,Regular,Yes
C01158,Zainab,Rono,254759819194,zainab.rono91@outlook.com,32.0,Narok,Narok,Rift Valley,2022-08-29,Loyal,No
C01159,Njeri,Wanjiru,0710555814 ,njeri.wanjiru92@gmail.com,,Kisumu,Kisumu,Nyanza,2023-01-15,Loyal,No
C01160,Kevin,Mutua,0768753461,kevin.mutua93@gmail.com,24.0,Kisii,Kisii,Nyanza,2022-10-05,Regular,Yes
C01161,Joseph,Wekesa,+254110968901,joseph.wekesa94@outlook.com,42.0,Ruiru,Kiambu,Nairobi Metro,2022-06-12,Loyal,Yes
C01162,Daniel,Chebet,0733 779 666,daniel.chebet95@gmail.com,40.0,Kisii,Kisii,Nyanza,2024-01-03,VIP,Yes
C01163,David,Mwenda,254790870012,david.mwenda96@gmail.com,43.0,Karen,Nairobi,Nairobi Metro,2024-08-16,Regular,YES
C01164,Achieng,Chebet,0722927290 ,achieng.chebet0@outlook.com,29.0,Thika,Kiambu,Nairobi Metro,2022-01-17,Loyal,yes
C01165,Adhiambo,Kamau,0745441012,adhiambo.kamau1@gmail.com,29.0,Karen,Nairobi,Nairobi Metro,2024-05-26,VIP,Yes
C01166,Stephen,Chebet,+254733102370,stephen.chebet2@gmail.com,30.0,Karen,Nairobi,Nairobi Metro,2022-06-01,New,Yes
C01167,Samuel,Hussein,0701 309 745,samuel.hussein3@outlook.com,37.0,Kisii,Kisii,Nyanza,2024-03-12,Loyal,No
C01168,John,Nyaga,254710925237,john.nyaga4@gmail.com,29.0,Thika,Kiambu,Nairobi Metro,2023-02-01,VIP,yes
C01169,Yusuf,Wafula,0759637552 ,yusuf.wafula5@gmail.com,40.0,Mombasa,Mombasa,Coast,2024-03-30,Regular,Yes
C01170,Chebet,Kones,0701133425,chebet.kones6@outlook.com,41.0,Meru,Meru,Eastern,2022-04-14,Regular,y
C01171,Kevin,Kilonzo,+254701376616,kevin.kilonzo7@gmail.com,42.0,Eldoret,Uasin Gishu,Rift Valley,2024-10-06,New,YES
C01172,Hassan,Auma,0790 895 466,hassan.auma8@gmail.com,33.0,Ukunda,Kwale,Coast,2022-02-11,Regular,No
C01173,Nafula,Kiptoo,254733950354,nafula.kiptoo9@outlook.com,35.0,Murang'a,Murang'a,Central,2023-01-03,New,No
C01174,Naliaka,Kilonzo,0700248303 ,naliaka.kilonzo10@gmail.com,35.0,Mombasa,Mombasa,Coast,2023-08-07,Loyal,y
C01175,Ibrahim,Abdullahi,0701742531,ibrahim.abdullahi11@gmail.com,37.0,Busia,Busia,Western,2022-09-13,Loyal,Yes
C01176,John,Abdullahi,+254733377760,john.abdullahi12@outlook.com,18.0,Kisumu,Kisumu,Nyanza,2023-03-17,Loyal,No
C01177,Nyokabi,Hussein,0701 830 641,nyokabi.hussein13@gmail.com,29.0,Eldoret,Uasin Gishu,Rift Valley,2023-10-15,New,y
C01178,John,Kariuki,254768684011,john.kariuki14@gmail.com,34.0,Kilifi,Kilifi,Coast,2022-01-20,New,No
C01179,Akinyi,Wekesa,0110533427 ,akinyi.wekesa15@outlook.com,22.0,Migori,Migori,Nyanza,2023-05-14,Regular,Yes
C01180,Nyokabi,Kamau,0110417157,nyokabi.kamau16@gmail.com,22.0,Westlands,Nairobi,Nairobi Metro,2023-03-21,New,Yes
C01181,Anthony,Achieng,+254700629463,anthony.achieng17@gmail.com,37.0,Kericho,Kericho,Rift Valley,2024-03-26,Regular,No
C01182,Michael,Kimani,0710 696 507,michael.kimani18@outlook.com,33.0,Nyeri,Nyeri,Central,2025-01-22,Regular,No
C01183,Hassan,Nyambura,254700267550,hassan.nyambura19@gmail.com,27.0,Machakos,Machakos,Eastern,2024-01-31,New,Yes
C01184,Wanjiru,Barasa,,wanjiru.barasa20@gmail.com,18.0,Kisumu,Kisumu,Nyanza,2023-02-15,Loyal,YES
C01185,George,Hassan,0722277644,george.hassan21@outlook.com,18.0,Karen,Nairobi,Nairobi Metro,2022-03-29,New,No
C01186,Chebet,Muriithi,+254710218437,chebet.muriithi22@gmail.com,56.0,Nakuru,Nakuru,Rift Valley,2024-09-19,Regular,No
C01187,Faith,Nyambura,0701 485 672,faith.nyambura23@gmail.com,39.0,Bungoma,Bungoma,Western,2025-06-13,Regular,Yes
C01188,Yusuf,Nyaga,254701499088,yusuf.nyaga24@outlook.com,35.0,Thika,Kiambu,Nairobi Metro,2024-03-24,VIP,No
C01189,Amina,Odhiambo,0710216371 ,amina.odhiambo25@gmail.com,21.0,Kericho,Kericho,Rift Valley,2024-08-11,New,y
C01190,Anthony,Kones,0768235594,anthony.kones26@gmail.com,40.0,Kakamega,Kakamega,Western,2024-02-14,Loyal,Yes
C01191,Kevin,Kamau,+254700148623,kevin.kamau27@outlook.com,43.0,Karen,Nairobi,Nairobi Metro,2022-06-03,Loyal,no
C01192,Victor,Achieng,0759 702 093,victor.achieng28@gmail.com,50.0,Ukunda,Kwale,Coast,2022-09-24,VIP,No
C01193,Fatuma,Kariuki,254759967764,fatuma.kariuki29@gmail.com,41.0,Murang'a,Murang'a,Central,2023-08-22,New,Yes
C01194,Felix,Kilonzo,0701723040 ,felix.kilonzo30@outlook.com,45.0,Karen,Nairobi,Nairobi Metro,2024-02-03,Loyal,Yes
